	English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust
12215	subversive	1	0	0	0	0	1	0	0	1	0
12216	subvert	0	0	1	1	0	1	0	1	0	0
12218	succeed	0	1	0	0	1	0	1	0	1	1
12219	succeeding	0	1	0	0	1	0	1	0	0	1
12220	success	0	1	0	0	1	0	1	0	0	0
12221	successful	0	1	0	0	1	0	1	0	0	1
12225	succinct	0	0	0	0	0	0	1	0	0	0
12226	succulent	0	0	0	0	0	1	1	0	0	0
12227	succumb	0	0	0	0	0	1	0	0	0	0
12228	suck	0	0	0	0	0	1	0	0	0	0
12229	sucker	1	0	0	0	0	1	0	0	0	0
12233	sudden	0	0	0	0	0	0	0	0	1	0
12234	suddenly	0	0	0	0	0	0	0	0	1	0
12235	sue	1	0	0	0	0	1	0	1	0	0
12236	suffer	0	0	0	0	0	1	0	0	0	0
12237	sufferer	0	0	0	1	0	1	0	1	0	0
12238	suffering	0	0	1	1	0	1	0	1	0	0
12240	sufficiency	0	0	0	0	0	0	1	0	0	0
12244	suffocating	0	0	1	1	0	1	0	1	0	0
12245	suffocation	1	0	0	1	0	1	0	0	0	0
12246	sugar	0	0	0	0	0	0	1	0	0	0
12247	suggest	0	0	0	0	0	0	0	0	0	1
12250	suicidal	1	0	1	1	0	1	0	1	0	0
12251	suicide	1	0	0	1	0	1	0	1	0	0
12253	suitable	0	0	0	0	0	0	1	0	0	0
12256	sullen	1	0	0	0	0	1	0	1	0	0
12258	sultan	0	0	0	1	0	0	0	0	0	0
12259	sultry	0	0	0	0	0	0	1	0	0	0
12268	summons	0	0	0	0	0	1	0	0	0	0
12270	sump	0	0	1	0	0	0	0	0	0	0
12272	sun	0	1	0	0	1	0	1	0	1	1
12274	sundial	0	1	0	0	0	0	0	0	0	1
12279	sunk	0	0	1	1	0	1	0	1	0	0
12282	sunny	0	1	0	0	1	0	1	0	1	0
12284	sunset	0	1	0	0	0	0	1	0	0	0
12285	sunshine	0	0	0	0	1	0	1	0	0	0
12287	superb	0	0	0	0	0	0	1	0	0	0
12288	superficial	0	0	0	0	0	1	0	0	0	0
12289	superfluous	0	0	0	0	0	1	0	0	0	0
12290	superhuman	0	0	0	0	0	0	1	0	0	0
12293	superior	0	0	0	0	0	0	1	0	0	0
12294	superiority	0	0	0	0	0	0	1	0	0	0
12296	superman	0	0	0	0	1	0	1	0	0	1
12302	superstar	0	0	0	0	1	0	1	0	0	1
12303	superstition	0	0	0	1	0	1	1	0	0	0
12304	superstitious	0	1	0	1	0	1	0	0	0	0
12314	supplication	0	0	0	0	0	0	1	0	0	1
12315	supplies	0	0	0	0	0	0	1	0	0	0
12316	supply	0	0	0	0	0	0	1	0	0	0
12317	supported	0	0	0	0	0	0	1	0	0	0
12318	supporter	0	0	0	0	1	0	1	0	0	1
12320	supporting	0	0	0	0	0	0	1	0	0	1
12324	suppress	1	0	0	1	0	1	0	1	0	0
12325	suppression	1	0	1	1	0	1	0	0	0	0
12326	supremacy	1	1	0	1	1	1	1	0	1	1
12327	supreme	0	0	0	0	0	0	1	0	0	0
12328	supremely	0	0	0	0	0	0	1	0	0	0
12329	surcharge	1	0	0	0	0	1	0	0	0	0
12330	surety	0	0	0	0	0	0	1	0	0	1
12333	surge	0	0	0	0	0	0	0	0	1	0
12335	surgery	0	0	0	1	0	0	0	1	0	0
12336	surly	1	0	1	0	0	1	0	0	0	0
12337	surmise	0	0	0	0	0	0	1	0	0	0
12339	surpassing	0	0	0	0	0	0	1	0	0	0
12341	surprise	0	0	0	1	1	0	1	0	1	0
12342	surprised	0	0	0	0	0	0	0	0	1	0
12343	surprising	0	0	0	0	0	0	0	0	1	0
12344	surprisingly	0	1	0	0	0	0	0	0	1	0
12345	surrender	0	0	0	1	0	1	0	1	0	0
12346	surrendering	0	0	0	0	0	1	0	1	0	0
12347	surrogate	0	0	0	0	0	0	0	0	0	1
12348	surround	0	1	0	0	0	1	1	0	0	0
12351	surveillance	0	0	0	1	0	0	0	0	0	0
12353	surveying	0	0	0	0	0	0	1	0	0	0
12356	survive	0	0	0	0	0	0	1	0	0	0
12359	susceptible	0	0	0	0	0	1	0	0	0	0
12360	suspect	0	0	0	1	0	1	0	0	0	0
12365	suspense	0	1	0	1	0	0	0	0	1	0
12366	suspension	0	0	0	1	0	1	0	0	0	0
12367	suspicion	0	0	0	1	0	1	0	0	0	0
12369	suspicious	1	1	0	0	0	1	0	0	0	0
12373	swab	0	0	0	0	0	1	0	0	0	0
12377	swamp	0	0	1	1	0	1	0	0	0	0
12379	swampy	0	0	1	1	0	1	0	0	0	0
12382	swarm	0	0	1	0	0	0	0	0	0	0
12384	swastika	1	0	0	1	0	1	0	0	0	0
12386	swear	0	0	0	0	0	0	1	0	0	1
12388	sweat	0	0	0	1	0	0	0	0	0	0
12393	sweet	0	1	0	0	1	0	1	0	1	1
12397	sweetheart	0	1	0	0	1	0	1	1	0	1
12398	sweetie	0	0	0	0	0	0	1	0	0	0
12399	sweetness	0	0	0	0	0	0	1	0	0	0
12400	sweets	0	1	0	0	1	0	1	0	0	0
12402	swelling	0	0	0	1	0	1	0	0	0	0
12404	swerve	0	0	0	1	0	0	0	0	1	0
12405	swift	0	0	0	0	0	0	1	0	0	0
12407	swig	0	0	1	0	0	1	0	0	0	0
12408	swim	0	1	0	1	1	0	1	0	0	0
12410	swine	0	0	1	0	0	1	0	0	0	0
12416	swollen	0	0	0	0	0	1	0	0	0	0
12423	symbolic	0	0	0	0	0	0	1	0	0	0
12428	symmetrical	0	0	0	0	0	0	1	0	0	0
12429	symmetry	0	0	0	0	1	0	1	0	0	1
12430	sympathetic	0	0	0	1	1	0	1	1	0	1
12431	sympathize	0	0	0	0	0	0	0	1	0	0
12432	sympathy	0	0	0	0	0	0	1	1	0	0
12433	symphony	0	1	0	0	1	0	1	0	0	0
12434	symptom	0	0	0	0	0	1	0	0	0	0
12437	synchronize	0	1	0	0	1	0	1	0	1	1
12439	syncope	0	0	0	1	0	1	0	1	1	0
12441	synergistic	0	0	0	0	0	0	1	0	0	1
12443	synod	0	0	0	0	0	0	1	0	0	1
12445	synonymous	0	0	0	1	0	1	1	0	0	1
12451	syringe	0	0	0	1	0	0	0	0	0	0
12453	system	0	0	0	0	0	0	0	0	0	1
12463	taboo	0	0	1	1	0	1	0	0	0	0
12465	tabulate	0	1	0	0	0	0	0	0	0	0
12470	tackle	1	0	0	0	0	0	0	0	1	0
12473	tact	0	0	0	0	0	0	1	0	0	0
12474	tactics	0	0	0	1	0	0	0	0	0	1
12484	taint	0	0	0	0	0	1	0	1	0	0
12486	tale	0	0	0	0	0	0	1	0	0	0
12487	talent	0	0	0	0	0	0	1	0	0	0
12489	talisman	0	0	0	0	0	0	1	0	0	0
12490	talk	0	0	0	0	0	0	1	0	0	0
12497	talons	1	0	0	1	0	1	0	0	0	0
12501	tandem	0	0	0	0	0	0	0	0	0	1
12505	tangled	0	0	0	0	0	1	0	0	0	0
12507	tanned	0	0	0	0	0	0	1	0	0	0
12508	tantalizing	0	1	0	0	1	1	1	0	1	0
12509	tantamount	0	0	0	0	0	0	0	0	0	1
12516	tardiness	0	0	0	0	0	1	0	0	0	0
12517	tardy	0	0	0	0	0	1	0	0	0	0
12519	tariff	1	0	1	0	0	1	0	0	0	0
12520	tarnish	0	0	1	0	0	1	0	1	0	0
12521	tarry	0	0	0	0	0	1	0	0	0	0
12525	task	0	0	0	0	0	0	1	0	0	0
12528	tasteful	0	0	0	0	0	0	1	0	0	0
12529	tasteless	0	0	1	0	0	1	0	0	0	0
12531	tasty	0	0	0	0	0	0	1	0	0	0
12534	taught	0	0	0	0	0	0	0	0	0	1
12535	taunt	1	0	0	1	0	1	0	1	0	0
12538	tawny	0	0	1	0	0	0	0	0	0	0
12539	tax	0	0	0	0	0	1	0	1	0	0
12543	teach	0	0	0	0	1	0	1	0	1	1
12544	teacher	0	0	0	0	0	0	1	0	0	1
12546	team	0	0	0	0	0	0	0	0	0	1
12547	tearful	0	0	1	1	0	0	0	1	0	0
12548	tease	1	1	0	0	0	1	0	1	0	0
12550	teasing	1	0	0	1	0	1	0	0	0	0
12555	technology	0	0	0	0	0	0	1	0	0	0
12557	tedious	0	0	0	0	0	1	0	0	0	0
12558	tedium	0	0	0	0	0	1	0	0	0	0
12559	teeming	0	0	1	0	0	0	0	0	0	0
12560	teens	0	0	0	0	0	1	1	0	0	0
12575	temperance	0	0	0	0	0	0	1	0	0	0
12576	temperate	0	0	0	0	0	0	0	0	0	1
12578	tempered	0	0	0	0	0	0	1	0	0	0
12579	tempest	1	1	0	1	0	1	0	1	1	0
12585	temptation	0	0	0	0	0	1	0	0	0	0
12588	tenable	0	0	0	0	0	0	1	0	0	0
12589	tenacious	0	0	0	0	0	0	1	0	0	0
12590	tenacity	0	0	0	0	0	0	1	0	0	0
12591	tenancy	0	0	0	0	0	0	1	0	0	0
12592	tenant	0	0	0	0	0	0	1	0	0	0
12594	tender	0	0	0	0	1	0	1	0	0	1
12595	tenderness	0	0	0	0	1	0	1	0	0	0
12598	tenement	0	0	0	0	0	1	0	0	0	0
12605	tension	1	0	0	0	0	0	0	0	0	0
12615	terminal	0	0	0	1	0	1	0	1	0	0
12616	terminate	0	0	0	0	0	0	0	1	0	0
12617	termination	0	0	0	0	0	1	0	1	0	0
12619	termite	0	0	1	0	0	1	0	0	0	0
12625	terrible	1	0	1	1	0	1	0	1	0	0
12626	terribly	0	0	0	0	0	0	0	1	0	0
12628	terrific	0	0	0	0	0	0	0	1	0	0
12631	terror	0	0	0	1	0	1	0	0	0	0
12632	terrorism	1	0	1	1	0	1	0	1	0	0
12633	terrorist	1	0	1	1	0	1	0	1	1	0
12634	terrorize	1	0	0	1	0	1	0	1	0	0
12638	testament	0	1	0	0	0	0	0	0	0	1
12641	testimony	0	0	0	0	0	0	0	0	0	1
12642	tetanus	0	0	1	0	0	1	0	0	0	0
12643	tether	0	0	0	0	0	1	0	0	0	0
12651	thankful	0	0	0	0	1	0	1	0	0	0
12652	thanksgiving	0	0	0	0	1	0	1	0	0	0
12657	theft	1	0	1	1	0	1	0	1	0	0
12658	theism	0	0	1	0	0	1	0	0	0	0
12662	theocratic	1	0	0	1	0	1	0	1	0	1
12664	theological	0	0	0	0	0	0	0	0	0	1
12665	theology	0	1	0	0	0	0	0	0	0	0
12666	theorem	0	0	0	0	0	0	0	0	0	1
12667	theoretical	0	0	0	0	0	0	1	0	0	0
12668	theory	0	1	0	0	0	0	0	0	0	1
12669	therapeutic	0	0	0	0	1	0	1	0	0	1
12670	therapeutics	0	0	0	0	0	0	1	0	0	0
12675	thermocouple	0	1	0	0	0	0	0	0	0	0
12677	thermometer	0	0	0	0	0	0	0	0	0	1
12686	thief	1	0	1	1	0	1	0	1	1	0
12691	thinker	0	0	0	0	0	0	1	0	0	0
12694	thirst	0	1	0	0	0	0	0	1	1	0
12695	thirsty	0	0	0	0	0	1	0	0	0	0
12697	thirteenth	0	0	0	1	0	0	0	0	0	0
12701	thorn	0	0	0	0	0	1	0	0	0	0
12702	thorny	0	0	0	1	0	1	0	0	0	0
12703	thoroughbred	0	0	0	0	0	0	1	0	0	0
12705	thought	0	1	0	0	0	0	0	0	0	0
12706	thoughtful	0	0	0	0	0	0	1	0	0	1
12707	thoughtfulness	0	0	0	0	0	0	1	0	0	0
12708	thoughtless	1	0	1	0	0	1	0	0	0	0
12711	thrash	1	0	1	1	0	1	0	1	0	0
12713	threat	1	0	0	1	0	1	0	0	0	0
12714	threaten	1	1	0	1	0	1	0	0	0	0
12715	threatening	1	0	1	1	0	1	0	0	0	0
12717	thresh	1	0	0	1	0	1	0	1	0	0
12720	thrift	0	0	1	0	0	0	1	0	0	1
12722	thrill	0	1	0	1	1	0	1	0	1	0
12723	thrilling	0	1	0	0	1	0	1	0	1	0
12724	thriving	0	1	0	0	1	0	1	0	0	0
12726	throb	0	0	0	1	0	1	0	1	0	0
12728	throne	0	0	0	0	0	0	1	0	0	1
12730	throttle	1	0	0	0	0	1	0	0	0	0
12735	thug	1	0	1	1	0	1	0	0	0	0
12737	thump	1	0	0	0	0	1	0	0	0	0
12738	thumping	0	0	0	1	0	0	0	0	0	0
12741	thundering	1	0	0	1	0	1	0	0	0	0
12743	thwart	0	0	0	0	0	1	0	0	1	0
12749	tickle	0	1	0	0	1	0	1	0	1	1
12757	tiff	1	0	0	0	0	1	0	0	0	0
12759	tighten	1	0	0	0	0	0	0	0	0	0
12764	tiling	0	0	0	0	0	0	1	0	0	0
12773	time	0	1	0	0	0	0	0	0	0	0
12775	timely	0	0	0	0	0	0	1	0	0	0
12777	timid	0	0	0	1	0	1	0	1	0	0
12778	timidity	0	1	0	1	0	1	0	0	0	0
12788	tinsel	0	0	0	0	1	0	1	0	0	0
12792	tipsy	0	0	0	0	0	1	0	0	0	0
12793	tirade	1	0	1	0	0	1	0	0	0	0
12795	tired	0	0	0	0	0	1	0	0	0	0
12796	tiredness	0	0	0	0	0	1	0	0	0	0
12797	tiresome	0	0	0	0	0	1	0	0	0	0
12799	tit	0	0	0	0	0	1	0	0	0	0
12802	title	0	0	0	0	0	0	1	0	0	1
12806	toad	0	0	1	0	0	1	0	0	0	0
12807	toast	0	0	0	0	1	0	1	0	0	0
12808	tobacco	0	0	0	0	0	1	0	0	0	0
12815	toilet	0	0	1	0	0	1	0	0	0	0
12816	toils	0	0	0	0	0	1	0	0	0	0
12819	tolerant	0	0	0	0	0	0	1	0	0	0
12820	tolerate	1	0	0	0	0	1	0	1	0	0
12821	toleration	0	0	0	0	0	0	1	0	0	0
12824	tomb	0	0	0	0	0	0	0	1	0	0
12827	tomorrow	0	1	0	0	0	0	0	0	0	0
12838	toothache	0	0	0	1	0	1	0	0	0	0
12841	top	0	1	0	0	0	0	1	0	0	1
12848	topple	0	0	0	0	0	0	0	0	1	0
12851	torment	1	0	0	1	0	1	0	1	0	0
12852	torn	0	0	0	0	0	1	0	0	0	0
12853	tornado	0	0	0	1	0	0	0	0	0	0
12854	torpedo	1	0	0	0	0	1	0	0	0	0
12855	torrent	0	0	0	1	0	0	0	0	0	0
12856	torrid	0	0	0	0	0	1	0	0	0	0
12859	tort	0	0	0	0	0	1	0	0	0	0
12860	tortious	1	0	1	0	0	1	0	0	0	0
12863	torture	1	1	1	1	0	1	0	1	0	0
12871	touched	0	0	0	0	0	1	0	0	0	0
12873	touchy	1	0	0	0	0	1	0	1	0	0
12874	tough	0	0	0	0	0	1	0	1	0	0
12875	toughness	1	0	0	1	0	0	1	0	0	1
12884	tower	0	0	0	0	0	0	1	0	0	0
12885	towering	0	1	0	1	0	0	1	0	0	0
12888	toxic	0	0	1	0	0	1	0	0	0	0
12890	toxin	0	0	0	1	0	1	0	0	0	0
12896	track	0	1	0	0	0	0	0	0	0	0
12897	tract	0	0	0	1	0	0	0	0	0	0
12901	trade	0	0	0	0	0	0	0	0	0	1
12906	traditional	0	0	0	0	0	0	1	0	0	0
12908	tragedy	0	0	0	1	0	1	0	1	0	0
12909	tragic	0	0	0	0	0	1	0	0	0	0
12913	trainer	0	0	0	0	0	0	0	0	0	1
12916	traitor	1	0	1	1	0	1	0	1	0	0
12919	tramp	0	0	1	1	0	1	0	1	0	0
12921	trance	0	0	0	0	0	1	0	0	0	0
12922	tranquil	0	0	0	0	1	0	1	0	0	0
12923	tranquility	0	0	0	0	1	0	1	0	0	1
12925	transaction	0	0	0	0	0	0	0	0	0	1
12927	transcendence	0	1	0	0	1	0	1	0	1	1
12929	transcendental	0	0	0	0	0	0	1	0	0	0
12932	transcript	0	0	0	0	0	0	0	0	0	1
12941	transgression	0	0	0	0	0	1	0	0	0	0
12945	transitional	0	1	0	0	0	0	0	0	0	0
12949	translation	0	0	0	0	0	0	0	0	0	1
12967	trappings	0	0	0	0	0	1	0	0	0	0
12968	traps	0	0	0	0	0	1	0	0	0	0
12969	trash	0	0	1	0	0	1	0	1	0	0
12970	trashy	0	0	1	0	0	1	0	0	0	0
12971	traumatic	1	0	0	1	0	1	0	1	0	0
12972	travail	0	0	0	0	0	1	0	0	0	0
12975	traveling	0	0	0	0	0	0	1	0	0	0
12977	travesty	0	0	1	1	0	1	0	1	0	0
12981	treacherous	1	0	1	1	0	1	0	0	0	0
12982	treachery	1	0	0	1	0	1	0	1	1	0
12984	treadmill	0	1	0	0	0	0	0	0	0	0
12985	treason	1	0	1	1	0	1	0	0	1	0
12986	treasure	0	1	0	0	1	0	1	0	0	1
12987	treasurer	0	0	0	0	0	0	0	0	0	1
12989	treat	1	1	1	1	1	1	1	1	1	1
12994	tree	1	1	1	0	1	0	1	0	1	1
12998	trembling	0	0	0	1	0	1	0	0	0	0
13000	tremendously	0	0	0	0	0	0	1	0	0	0
13001	tremor	1	1	0	1	0	1	0	1	0	0
13003	trend	0	0	0	0	0	0	1	0	0	0
13005	trendy	0	0	0	0	0	0	1	0	0	0
13006	trepidation	0	1	0	1	0	1	0	0	1	0
13007	trespass	1	0	0	0	0	1	0	0	0	0
13011	tribe	0	0	0	0	0	0	0	0	0	1
13012	tribulation	0	0	0	1	0	1	0	1	0	0
13013	tribunal	0	1	1	1	0	1	0	0	0	1
13014	tribune	0	0	0	0	0	0	0	0	0	1
13015	tributary	0	1	0	0	0	0	1	0	0	0
13016	tribute	0	0	0	0	0	0	1	0	0	0
13017	trick	0	0	0	0	0	1	0	0	1	0
13018	trickery	1	0	1	1	0	1	0	1	1	0
13023	trifle	0	0	0	0	0	1	0	0	0	0
13024	trig	0	0	0	0	0	0	1	0	0	0
13034	trip	0	0	0	0	0	0	0	0	1	0
13040	tripping	1	0	0	0	0	1	0	1	0	0
13043	triumph	0	1	0	0	1	0	1	0	0	0
13044	triumphant	0	1	0	0	1	0	1	0	0	1
13045	troll	1	0	0	1	0	1	0	0	0	0
13051	trophy	0	1	0	0	1	0	1	0	1	1
13054	troublesome	1	0	0	1	0	1	0	0	0	0
13060	truce	0	0	0	0	1	0	1	0	0	1
13061	truck	0	0	0	0	0	0	0	0	0	1
13062	true	0	0	0	0	1	0	1	0	0	1
13064	trump	0	0	0	0	0	0	0	0	1	0
13065	trumpet	0	0	0	0	0	1	0	0	0	0
13071	truss	0	0	0	0	0	0	0	0	0	1
13072	trust	0	0	0	0	0	0	0	0	0	1
13073	trustee	0	0	0	0	0	0	0	0	0	1
13074	trusty	0	0	0	0	0	0	1	0	0	0
13075	truth	0	0	0	0	0	0	1	0	0	1
13076	truthful	0	0	0	0	0	0	0	0	0	1
13077	truthfulness	0	0	0	0	0	0	1	0	0	1
13089	tumble	0	0	0	0	0	1	0	0	0	0
13091	tumor	0	0	0	1	0	1	0	0	0	0
13092	tumour	0	0	0	1	0	1	0	1	0	0
13093	tumult	1	0	0	1	0	1	0	0	1	0
13094	tumultuous	1	0	0	1	0	1	0	0	0	0
13105	turbulence	1	0	0	1	0	1	0	0	0	0
13106	turbulent	0	0	0	1	0	1	0	0	0	0
13109	turmoil	1	0	0	1	0	1	0	1	0	0
13118	tussle	1	0	0	0	0	0	0	0	0	0
13119	tutelage	0	0	0	0	0	0	1	0	0	1
13120	tutor	0	0	0	0	0	0	1	0	0	0
13129	twin	0	0	0	0	0	0	1	0	0	0
13131	twinkle	0	1	0	0	1	0	1	0	0	0
13135	twitch	0	0	0	0	0	1	0	0	0	0
13140	typhoon	0	0	0	1	0	1	0	0	0	0
13144	tyrannical	1	0	1	1	0	1	0	0	0	0
13145	tyranny	0	0	0	1	0	1	0	1	0	0
13146	tyrant	1	0	1	1	0	1	0	1	0	0
13150	ugliness	0	0	1	1	0	1	0	1	0	0
13151	ugly	0	0	1	0	0	1	0	0	0	0
13152	ulcer	1	0	1	1	0	1	0	1	0	0
13153	ulterior	0	0	0	0	0	1	0	0	0	0
13154	ultimate	0	1	0	0	0	0	0	1	0	0
13155	ultimately	0	1	0	0	0	0	1	0	0	0
13156	ultimatum	1	0	0	1	0	1	0	0	0	0
13162	umpire	0	0	0	0	0	0	1	0	0	1
13165	unable	0	0	0	0	0	1	0	1	0	0
13166	unacceptable	0	0	0	0	0	1	0	1	0	0
13168	unaccountable	0	1	1	0	0	1	0	1	0	1
13169	unacknowledged	0	0	0	0	0	0	0	1	0	0
13174	unanimity	0	0	0	0	0	0	1	0	0	0
13175	unanimous	0	0	0	0	0	0	1	0	0	0
13177	unanticipated	0	0	0	0	0	0	0	0	1	0
13178	unapproved	0	0	0	0	0	1	0	0	0	0
13181	unassuming	0	0	0	0	0	0	1	0	0	0
13182	unattached	0	0	0	0	0	1	0	0	0	0
13183	unattainable	1	0	0	0	0	1	0	1	0	0
13185	unattractive	0	0	1	0	0	1	0	1	0	0
13186	unauthorized	0	0	0	0	0	1	0	0	0	0
13187	unavoidable	0	0	0	0	0	1	0	0	0	0
13188	unaware	0	0	0	0	0	1	0	0	0	0
13190	unbearable	0	0	1	0	0	1	0	1	0	0
13191	unbeaten	0	1	0	0	1	1	1	1	1	0
13192	unbelief	0	0	0	0	0	1	0	0	0	0
13193	unbelievable	0	0	0	0	0	1	0	0	0	0
13194	unbiased	0	0	0	0	0	0	1	0	0	0
13195	unborn	0	0	0	0	0	1	0	0	0	0
13198	unbreakable	0	0	0	0	0	0	1	0	0	0
13199	unbridled	1	1	0	1	0	1	1	0	1	0
13200	unbroken	0	0	0	0	0	0	1	0	0	1
13201	uncanny	0	0	0	1	0	1	0	0	1	0
13202	uncaring	1	0	1	0	0	1	0	1	0	0
13203	uncertain	1	0	1	1	0	1	0	0	1	0
13206	unchangeable	0	0	0	0	0	1	0	0	0	0
13210	unclean	0	0	1	0	0	1	0	0	0	0
13211	uncomfortable	0	0	0	0	0	1	0	0	0	0
13218	unconscionable	0	0	1	0	0	1	0	0	0	0
13219	unconscious	0	0	0	0	0	1	0	0	0	0
13221	unconstitutional	0	0	0	0	0	1	0	0	0	0
13222	unconstrained	0	0	0	0	1	0	1	0	0	0
13224	uncontrollable	1	1	0	0	0	1	0	0	1	0
13225	uncontrolled	0	0	0	0	0	1	0	0	0	0
13230	uncover	0	0	0	0	0	0	0	0	1	0
13233	undecided	0	1	0	1	0	1	0	0	0	0
13238	underestimate	0	0	0	0	0	0	0	0	1	0
13243	underline	0	0	0	0	0	0	1	0	0	0
13244	undermined	0	0	0	0	0	1	0	0	0	0
13246	underpaid	1	0	0	0	0	1	0	1	0	0
13249	undersized	0	0	0	0	0	1	0	0	0	0
13250	understanding	0	0	0	0	0	0	1	0	0	1
13253	undertaker	0	0	0	0	0	0	0	1	0	0
13254	undertaking	0	1	0	0	0	0	0	0	0	0
13256	underwrite	0	0	0	0	0	0	1	0	0	1
13259	undesirable	1	0	1	1	0	1	0	1	0	0
13260	undesired	0	0	0	0	0	1	0	1	0	0
13263	undisclosed	0	1	0	0	0	0	0	0	0	0
13264	undiscovered	0	0	0	0	0	0	0	0	1	0
13267	undivided	0	0	0	0	0	0	1	0	0	0
13268	undo	0	0	0	0	0	1	0	0	0	0
13270	undoubted	0	1	1	0	0	0	0	0	0	0
13274	undying	0	1	0	0	1	0	1	1	0	1
13277	uneasiness	0	1	0	0	0	1	0	1	0	0
13278	uneasy	0	0	1	1	0	1	0	0	0	0
13279	uneducated	0	0	0	0	0	1	0	1	0	0
13280	unemployed	0	0	0	1	0	1	0	1	0	0
13283	unequal	1	0	1	1	0	1	0	1	0	0
13285	unequivocal	0	0	0	0	0	0	0	0	0	1
13286	unequivocally	0	0	0	0	0	0	1	0	0	0
13287	uneven	0	0	0	0	0	1	0	0	0	0
13289	unexpected	0	1	0	1	1	1	1	0	1	0
13290	unexpectedly	0	0	0	0	0	0	0	0	1	0
13291	unexplained	0	1	0	0	0	1	0	1	0	0
13294	unfair	1	0	1	0	0	1	0	1	0	0
13295	unfairness	1	0	0	0	0	1	0	1	0	0
13296	unfaithful	0	0	1	0	0	1	0	0	0	0
13298	unfavorable	0	0	1	0	0	1	0	1	0	0
13300	unfinished	0	0	0	0	0	1	0	0	0	0
13302	unfold	0	1	0	0	0	0	1	0	0	0
13303	unforeseen	0	0	0	0	0	0	0	0	1	0
13304	unforgiving	1	0	0	0	0	1	0	1	0	0
13305	unfortunate	0	0	0	0	0	1	0	1	0	0
13306	unfriendly	1	0	1	1	0	1	0	1	0	0
13307	unfulfilled	1	1	0	0	0	1	0	1	1	0
13308	unfurnished	0	0	0	0	0	1	0	0	0	0
13309	ungodly	0	0	0	0	0	1	0	1	0	0
13310	ungrateful	1	0	1	0	0	1	0	0	0	0
13311	unguarded	0	0	0	0	0	0	0	0	1	0
13312	unhappiness	0	0	0	0	0	1	0	1	0	0
13313	unhappy	1	0	1	0	0	1	0	1	0	0
13315	unhealthy	0	0	1	1	0	1	0	1	0	0
13317	unholy	0	0	0	1	0	1	0	0	0	0
13319	unification	0	1	0	0	1	0	1	0	0	1
13322	uniformly	0	0	0	0	0	0	1	0	0	0
13323	unimaginable	0	0	0	0	0	1	1	0	1	0
13324	unimportant	0	0	0	0	0	1	0	1	0	0
13325	unimpressed	0	0	0	0	0	1	0	0	0	0
13326	unimproved	0	0	0	0	0	1	0	0	0	0
13327	uninfected	0	0	0	0	0	0	1	0	0	0
13328	uninformed	0	0	0	0	0	1	0	0	0	0
13330	uninitiated	0	0	0	0	0	1	0	0	0	0
13331	uninspired	0	0	0	0	0	1	0	1	0	0
13332	unintelligible	0	0	0	0	0	1	0	0	0	0
13333	unintended	0	0	0	0	0	0	0	0	1	0
13334	unintentional	0	0	0	0	0	0	0	0	1	0
13335	unintentionally	0	0	0	0	0	1	0	0	1	0
13336	uninterested	0	0	0	0	0	1	0	1	0	0
13337	uninteresting	0	0	0	0	0	1	0	1	0	0
13339	uninvited	0	0	0	0	0	0	0	1	0	0
13341	unique	0	0	0	0	0	0	1	0	1	0
13342	unison	0	0	0	0	0	0	1	0	0	0
13344	unitary	0	0	0	0	0	0	1	0	0	0
13346	united	0	0	0	0	0	0	1	0	0	1
13347	unity	0	0	0	0	0	0	1	0	0	1
13351	university	0	1	0	0	0	0	1	0	0	0
13352	unjust	1	0	0	0	0	1	0	0	0	0
13353	unjustifiable	1	0	1	1	0	1	0	0	0	0
13354	unjustified	0	0	0	0	0	1	0	0	0	0
13355	unkind	1	0	1	1	0	1	0	1	0	0
13357	unknown	0	1	0	1	0	1	0	0	0	0
13358	unlawful	1	0	1	1	0	1	0	1	0	0
13360	unlicensed	0	0	0	0	0	1	0	0	0	0
13362	unlimited	0	0	0	0	0	0	1	0	0	0
13366	unlucky	1	0	1	1	0	1	0	1	0	0
13367	unmanageable	0	0	1	0	0	1	0	0	0	0
13376	unnatural	0	0	1	1	0	1	0	0	0	0
13385	unofficial	0	0	0	0	0	1	0	0	0	0
13392	unpaid	1	0	0	0	0	1	0	1	0	0
13393	unpleasant	0	0	1	0	0	1	0	1	0	0
13394	unpopular	0	0	1	0	0	1	0	1	0	0
13395	unprecedented	0	0	0	0	0	0	0	0	1	0
13396	unpredictable	0	0	0	0	0	1	0	0	1	0
13397	unprepared	0	0	0	0	0	1	0	0	0	0
13398	unpretentious	0	0	0	0	0	0	1	0	0	0
13399	unproductive	0	0	0	0	0	1	0	0	0	0
13400	unprofitable	0	0	0	0	0	1	0	0	0	0
13401	unprotected	0	0	0	0	0	1	0	0	0	0
13403	unpublished	0	1	0	0	0	1	0	1	0	0
13404	unquestionable	0	0	0	0	0	0	1	0	0	1
13405	unquestionably	0	0	0	0	0	0	1	0	0	1
13406	unquestioned	0	0	0	0	0	0	1	0	0	1
13415	unreliable	0	0	0	0	0	1	0	0	0	1
13417	unrequited	0	0	0	0	0	1	0	1	0	0
13418	unresolved	0	1	0	0	0	0	0	0	0	0
13419	unrest	0	0	0	1	0	0	0	1	0	0
13422	unruly	1	0	1	1	0	1	0	0	0	0
13423	unsafe	0	0	0	1	0	1	0	0	0	0
